,acumulado,dataApuracao,dataProximoConcurso,dezenasSorteadasOrdemSorteio,indicadorConcursoEspecial,listaDezenas,listaMunicipioUFGanhadores,listaRateioPremio,listaResultadoEquipeEsportiva,localSorteio,nomeMunicipioUFSorteio,numero,numeroConcursoAnterior,numeroConcursoFinal_0_5,numeroConcursoProximo,numeroJogo,observacao,premiacaoContingencia,tipoJogo,tipoPublicacao,ultimoConcurso,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso,valorSaldoReservaGarantidora,valorTotalPremioFaixaUm,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6
0,True,08/12/1996,,"['03', '12', '46', '05', '47', '08']",1,"['03', '05', '08', '12', '46', '47']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 189, 'valorPremio': 7789.93}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 12117, 'valorPremio': 121.51}]",,Auditório,"Brasília, DF",40,39,45,41,2,,,MEGA_SENA,3,True,0.0,1177837.15,0.0,15222867.04,0.0,0.0,0.0,03,05,08,12,46,47
0,False,15/12/1996,,"['38', '26', '35', '39', '12', '47']",1,"['12', '26', '35', '38', '39', '47']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'BA'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 17019238.5}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 148, 'valorPremio': 10114.7}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 10182, 'valorPremio': 147.03}]",,Auditório,"Brasília, DF",41,40,45,42,2,"GANHADOR DA CIDADE DE SALVADOR, ESTADO DA BAHIA",,MEGA_SENA,3,True,0.0,2375418.11,0.0,0.0,0.0,0.0,0.0,12,26,35,38,39,47
0,True,22/12/1996,,"['24', '36', '19', '33', '07', '11']",1,"['07', '11', '19', '24', '33', '36']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 201, 'valorPremio': 3684.64}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9580, 'valorPremio': 77.31}]",,Auditório,"Brasília, DF",42,41,45,43,2,,,MEGA_SENA,3,True,0.0,2967908.12,0.0,888735.02,0.0,0.0,0.0,07,11,19,24,33,36
0,True,29/12/1996,,"['02', '58', '25', '06', '26', '17']",1,"['02', '06', '17', '25', '26', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 75, 'valorPremio': 9738.03}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5070, 'valorPremio': 144.06}]",,Auditório,"Brasília, DF",43,42,45,44,2,,,MEGA_SENA,3,True,0.0,3552189.6,0.0,1765157.22,0.0,0.0,0.0,02,06,17,25,26,58
0,True,05/01/1997,,"['47', '38', '18', '14', '29', '44']",1,"['14', '18', '29', '38', '44', '47']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 103, 'valorPremio': 7099.32}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7742, 'valorPremio': 94.45}]",,Auditório,"Brasília, DF",44,43,45,45,2,,,MEGA_SENA,3,True,0.0,4137173.54,0.0,2642633.14,0.0,0.0,0.0,14,18,29,38,44,47
0,True,12/01/1997,,"['30', '07', '37', '55', '44', '53']",1,"['07', '30', '37', '44', '53', '55']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 33, 'valorPremio': 27201.47}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3004, 'valorPremio': 298.82}]",,Auditório,"Brasília, DF",45,44,50,46,2,,,MEGA_SENA,3,True,0.0,4855292.41,0.0,3719811.46,0.0,0.0,0.0,07,30,37,44,53,55
0,True,19/01/1997,,"['32', '46', '01', '60', '24', '23']",1,"['01', '23', '24', '32', '46', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 91, 'valorPremio': 9982.42}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6263, 'valorPremio': 145.04}]",,Auditório,"Brasília, DF",46,45,50,47,2,,,MEGA_SENA,3,True,0.0,5582012.48,0.0,4809891.56,0.0,0.0,0.0,01,23,24,32,46,60
0,True,26/01/1997,,"['35', '17', '03', '48', '25', '56']",1,"['03', '17', '25', '35', '48', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 210, 'valorPremio': 4458.44}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 10873, 'valorPremio': 85.94}]",,Auditório,"Brasília, DF",47,46,50,48,2,,,MEGA_SENA,3,True,0.0,6331030.45,0.0,5933418.51,0.0,0.0,0.0,03,17,25,35,48,56
0,True,02/02/1997,,"['47', '05', '34', '28', '02', '50']",1,"['02', '05', '28', '34', '47', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 132, 'valorPremio': 7482.95}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7454, 'valorPremio': 132.25}]",,Auditório,"Brasília, DF",48,47,50,49,2,,,MEGA_SENA,3,True,0.0,7121229.7,0.0,7118717.38,0.0,0.0,0.0,02,05,28,34,47,50
0,False,09/02/1997,,"['33', '07', '43', '35', '13', '55']",1,"['07', '13', '33', '35', '43', '55']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'RJ'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 8405156.76}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 155, 'valorPremio': 6916.34}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9830, 'valorPremio': 108.85}]",,Auditório,"Brasília, DF",49,48,50,50,2,Ganhador  RJ (Barra Mansa),,MEGA_SENA,3,True,0.0,7978855.95,0.0,0.0,0.0,0.0,0.0,07,13,33,35,43,55
0,True,16/02/1997,,"['57', '44', '21', '16', '58', '06']",1,"['06', '16', '21', '44', '57', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 31, 'valorPremio': 25241.25}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2800, 'valorPremio': 278.91}]",,Auditório,"Brasília, DF",50,49,55,51,2,,,MEGA_SENA,3,True,0.0,625982.96,0.0,8917830.39,0.0,0.0,0.0,06,16,21,44,57,58
0,True,23/02/1997,,"['23', '24', '42', '25', '17', '47']",1,"['17', '23', '24', '25', '42', '47']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 143, 'valorPremio': 7231.47}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9361, 'valorPremio': 110.25}]",,Auditório,"Brasília, DF",51,50,55,52,2,,,MEGA_SENA,3,True,0.0,1453262.52,0.0,10158749.73,0.0,0.0,0.0,17,23,24,25,42,47
0,True,02/03/1997,,"['58', '15', '59', '30', '38', '46']",1,"['15', '30', '38', '46', '58', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 77, 'valorPremio': 15544.23}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6442, 'valorPremio': 185.43}]",,Auditório,"Brasília, DF",52,51,55,53,2,,,MEGA_SENA,3,True,0.0,2410787.17,0.0,11595036.71,0.0,0.0,0.0,15,30,38,46,58,59
0,True,09/03/1997,,"['42', '13', '03', '46', '38', '16']",1,"['03', '13', '16', '38', '42', '46']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 210, 'valorPremio': 6337.79}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 10941, 'valorPremio': 121.41}]",,Auditório,"Brasília, DF",53,52,55,54,2,,,MEGA_SENA,3,True,0.0,3475535.67,0.0,13192159.46,0.0,0.0,0.0,03,13,16,38,42,46
0,False,16/03/1997,,"['05', '21', '09', '56', '18', '36']",1,"['05', '09', '18', '21', '36', '56']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'BA'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 7469653.99}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 207, 'valorPremio': 7033.61}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 13067, 'valorPremio': 111.2}]",,Auditório,"Brasília, DF",54,53,55,55,2,Ganhadores dos estados: BA e SP.,,MEGA_SENA,3,True,0.0,4640301.36,0.0,0.0,0.0,0.0,0.0,05,09,18,21,36,56
0,True,23/03/1997,,"['29', '02', '14', '38', '23', '52']",1,"['02', '14', '23', '29', '38', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 66, 'valorPremio': 10817.63}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3840, 'valorPremio': 185.56}]",,Auditório,"Brasília, DF",55,54,60,56,2,,,MEGA_SENA,3,True,0.0,5211472.28,0.0,856756.39,0.0,0.0,0.0,02,14,23,29,38,52
0,True,30/03/1997,,"['51', '35', '59', '07', '20', '02']",1,"['02', '07', '20', '35', '51', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 48, 'valorPremio': 12142.2}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2599, 'valorPremio': 223.81}]",,Auditório,"Brasília, DF",56,55,60,57,2,,,MEGA_SENA,3,True,0.0,5677732.99,0.0,1556147.46,0.0,0.0,0.0,02,07,20,35,51,59
0,True,06/04/1997,,"['27', '17', '16', '34', '07', '59']",1,"['07', '16', '17', '27', '34', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 79, 'valorPremio': 10699.1}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6173, 'valorPremio': 136.65}]",,Auditório,"Brasília, DF",57,56,60,58,2,,,MEGA_SENA,3,True,0.0,6353915.88,0.0,2570421.8,0.0,0.0,0.0,07,16,17,27,34,59
0,False,13/04/1997,,"['30', '49', '27', '37', '12', '44']",1,"['12', '27', '30', '37', '44', '49']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 3631304.91}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 65, 'valorPremio': 13601.07}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5040, 'valorPremio': 175.06}]",,Auditório,"Brasília, DF",58,57,60,59,2,Ganhador do Estado: SP,,MEGA_SENA,3,True,0.0,7061171.29,0.0,0.0,0.0,0.0,0.0,12,27,30,37,44,49
0,True,20/04/1997,,"['28', '13', '34', '02', '08', '54']",1,"['02', '08', '13', '28', '34', '54']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 90, 'valorPremio': 7312.34}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5351, 'valorPremio': 122.75}]",,Auditório,"Brasília, DF",59,58,60,60,2,,,MEGA_SENA,3,True,0.0,7587660.23,0.0,789733.42,0.0,0.0,0.0,02,08,13,28,34,54
0,True,27/04/1997,,"['38', '14', '21', '15', '03', '20']",1,"['03', '14', '15', '20', '21', '38']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 129, 'valorPremio': 7111.47}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7914, 'valorPremio': 115.69}]",,Auditório,"Brasília, DF",60,59,65,61,2,,,MEGA_SENA,3,True,0.0,733903.74,0.0,9478249.26,0.0,0.0,0.0,03,14,15,20,21,38
0,True,04/05/1997,,"['59', '08', '18', '29', '42', '44']",1,"['08', '18', '29', '42', '44', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 52, 'valorPremio': 18902.94}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3866, 'valorPremio': 253.76}]",,Auditório,"Brasília, DF",61,60,65,62,2,,,MEGA_SENA,3,True,0.0,1520265.87,0.0,10657792.45,0.0,0.0,0.0,08,18,29,42,44,59
0,True,11/05/1997,,"['52', '13', '06', '24', '08', '31']",1,"['06', '08', '13', '24', '31', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 119, 'valorPremio': 9968.7}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8613, 'valorPremio': 137.46}]",,Auditório,"Brasília, DF",62,61,65,63,2,,,MEGA_SENA,3,True,0.0,2469286.54,0.0,12081323.45,0.0,0.0,0.0,06,08,13,24,31,52
0,False,18/05/1997,,"['26', '09', '41', '49', '25', '40']",1,"['09', '25', '26', '40', '41', '49']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MG'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 13680019.57}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 82, 'valorPremio': 16246.91}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6359, 'valorPremio': 209.1}]",,Auditório,"Brasília, DF",63,62,65,64,2,,,MEGA_SENA,3,True,0.0,3535083.96,0.0,0.0,0.0,0.0,0.0,09,25,26,40,41,49
0,True,25/05/1997,,"['08', '54', '50', '60', '23', '12']",1,"['08', '12', '23', '50', '54', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 29, 'valorPremio': 23309.96}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2441, 'valorPremio': 276.38}]",,Auditório,"Brasília, DF",64,63,65,65,2,,,MEGA_SENA,3,True,0.0,4075875.0,0.0,811186.58,0.0,0.0,0.0,08,12,23,50,54,60
0,True,01/06/1997,,"['20', '01', '05', '32', '25', '34']",1,"['01', '05', '20', '25', '32', '34']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 61, 'valorPremio': 11542.37}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4932, 'valorPremio': 142.48}]",,Auditório,"Brasília, DF",65,64,70,66,2,,,MEGA_SENA,3,True,0.0,4639142.68,0.0,1656088.09,0.0,0.0,0.0,01,05,20,25,32,34
0,True,08/06/1997,,"['15', '26', '12', '33', '48', '13']",1,"['12', '13', '15', '26', '33', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 102, 'valorPremio': 8054.25}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7686, 'valorPremio': 106.68}]",,Auditório,"Brasília, DF",66,65,70,67,2,,,MEGA_SENA,3,True,0.0,5296369.16,0.0,2641927.81,0.0,0.0,0.0,12,13,15,26,33,48
0,True,15/06/1997,,"['47', '14', '27', '52', '17', '12']",1,"['12', '14', '17', '27', '47', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 83, 'valorPremio': 10617.25}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5479, 'valorPremio': 160.52}]",,Auditório,"Brasília, DF",67,66,70,68,2,,,MEGA_SENA,3,True,0.0,6001354.92,0.0,3699406.44,0.0,0.0,0.0,12,14,17,27,47,52
0,True,22/06/1997,,"['53', '13', '03', '01', '12', '59']",1,"['01', '03', '12', '13', '53', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 49, 'valorPremio': 18496.73}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4758, 'valorPremio': 190.11}]",,Auditório,"Brasília, DF",68,67,70,69,2,,,MEGA_SENA,3,True,0.0,6726426.93,0.0,4787014.46,0.0,0.0,0.0,01,03,12,13,53,59
0,True,29/06/1997,,"['56', '58', '34', '53', '25', '45']",1,"['25', '34', '45', '53', '56', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 55, 'valorPremio': 17271.48}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3661, 'valorPremio': 258.96}]",,Auditório,"Brasília, DF",69,68,70,70,2,,,MEGA_SENA,3,True,0.0,7486371.91,0.0,5926931.93,0.0,0.0,0.0,25,34,45,53,56,58
0,True,06/07/1997,,"['40', '17', '23', '43', '27', '58']",1,"['17', '23', '27', '40', '43', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 95, 'valorPremio': 12899.52}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6071, 'valorPremio': 201.46}]",,Auditório,"Brasília, DF",70,69,75,71,2,,,MEGA_SENA,3,True,0.0,980363.16,0.0,14883849.29,0.0,0.0,0.0,17,23,27,40,43,58
0,True,13/07/1997,,"['53', '16', '45', '43', '33', '27']",1,"['16', '27', '33', '43', '45', '53']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 115, 'valorPremio': 12451.74}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7430, 'valorPremio': 192.35}]",,Auditório,"Brasília, DF",71,70,75,72,2,,,MEGA_SENA,3,True,0.0,2125923.08,0.0,16602188.45,0.0,0.0,0.0,16,27,33,43,45,53
0,True,20/07/1997,,"['19', '48', '43', '01', '34', '44']",1,"['01', '19', '34', '43', '44', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 85, 'valorPremio': 19676.33}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7982, 'valorPremio': 209.13}]",,Auditório,"Brasília, DF",72,71,75,73,2,,,MEGA_SENA,3,True,0.0,3463913.61,0.0,18609174.26,0.0,0.0,0.0,01,19,34,43,44,48
0,False,27/07/1997,,"['57', '25', '45', '28', '51', '26']",1,"['25', '26', '28', '45', '51', '57']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'BA'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 21026575.4}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 95, 'valorPremio': 21205.27}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8222, 'valorPremio': 244.52}]",,Auditório,"Brasília, DF",73,72,75,74,2,GANHADOR: BA - SALVADOR,,MEGA_SENA,3,True,0.0,5075514.37,0.0,0.0,0.0,0.0,0.0,25,26,28,45,51,57
0,True,03/08/1997,,"['02', '24', '34', '50', '38', '37']",1,"['02', '24', '34', '37', '38', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 40, 'valorPremio': 18257.68}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3321, 'valorPremio': 219.48}]",,Auditório,"Brasília, DF",74,73,75,75,2,,,MEGA_SENA,3,True,0.0,5659760.18,0.0,876368.71,0.0,0.0,0.0,02,24,34,37,38,50
0,True,10/08/1997,,"['36', '49', '37', '35', '24', '21']",1,"['21', '24', '35', '36', '37', '49']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 70, 'valorPremio': 12395.02}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5032, 'valorPremio': 172.09}]",,Auditório,"Brasília, DF",75,74,80,76,2,,,MEGA_SENA,3,True,0.0,6353881.05,0.0,1917550.02,0.0,0.0,0.0,21,24,35,36,37,49
0,True,17/08/1997,,"['33', '18', '23', '08', '17', '53']",1,"['08', '17', '18', '23', '33', '53']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 92, 'valorPremio': 10247.61}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6399, 'valorPremio': 147.04}]",,Auditório,"Brasília, DF",76,75,80,77,2,,,MEGA_SENA,3,True,0.0,7108105.13,0.0,3048886.14,0.0,0.0,0.0,08,17,18,23,33,53
0,True,24/08/1997,,"['29', '54', '40', '57', '49', '21']",1,"['21', '29', '40', '49', '54', '57']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 20, 'valorPremio': 49648.81}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2635, 'valorPremio': 376.09}]",,Auditório,"Brasília, DF",77,76,80,78,2,,,MEGA_SENA,3,True,0.0,7902486.1,0.0,4240457.6,0.0,0.0,0.0,21,29,40,49,54,57
0,True,31/08/1997,,"['22', '32', '46', '12', '25', '31']",1,"['12', '22', '25', '31', '32', '46']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 103, 'valorPremio': 9907.36}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5984, 'valorPremio': 170.19}]",,Auditório,"Brasília, DF",78,77,80,79,2,,,MEGA_SENA,3,True,0.0,8718851.96,0.0,5465006.39,0.0,0.0,0.0,12,22,25,31,32,46
0,False,07/09/1997,,"['43', '25', '02', '13', '31', '17']",1,"['02', '13', '17', '25', '31', '43']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'RS'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 6770601.75}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 247, 'valorPremio': 4404.85}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 13375, 'valorPremio': 81.18}]",,Auditório,"Brasília, DF",79,78,80,80,2,O ganhador da SENA do Estado do Rio Grande do Sul,,MEGA_SENA,3,True,0.0,9589248.87,0.0,0.0,0.0,0.0,0.0,02,13,17,25,31,43
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,True,21/09/1997,,"['47', '41', '10', '60', '54', '23']",1,"['10', '23', '41', '47', '54', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 62, 'valorPremio': 19453.15}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4870, 'valorPremio': 247.17}]",,Auditório,"Brasília, DF",81,80,85,82,2,,,MEGA_SENA,3,True,0.0,1874515.21,0.0,12401021.68,0.0,0.0,0.0,10,23,41,47,54,60
